scenario,split,model,configuration,threshold_low,threshold_high,stage2_usage,n_stage2,accuracy,auc,f1,precision,recall,specificity,tn,fp,fn,tp
medium,2,Random Forest,Cascade,0.4,0.6,0.016666666666666666,1,0.95,0.9877777777777778,0.9523809523809523,0.9090909090909091,1.0,0.9,27,3,0,30
medium,2,XGBoost,Stage 1 only,,,0.0,0,0.9,0.9677777777777778,0.9,0.9,0.9,0.9,27,3,3,27
medium,2,XGBoost,Stage 1 + Stage 2,,,1.0,60,0.9166666666666666,0.9555555555555556,0.9180327868852459,0.9032258064516129,0.9333333333333333,0.9,27,3,2,28
medium,2,XGBoost,Cascade,0.2,0.8,0.15,9,0.9166666666666666,0.9733333333333334,0.9180327868852459,0.9032258064516129,0.9333333333333333,0.9,27,3,2,28
medium,2,XGBoost,Cascade,0.3,0.7,0.11666666666666667,7,0.9166666666666666,0.9711111111111111,0.9180327868852459,0.9032258064516129,0.9333333333333333,0.9,27,3,2,28
medium,2,XGBoost,Cascade,0.4,0.6,0.03333333333333333,2,0.9,0.9677777777777778,0.9,0.9,0.9,0.9,27,3,3,27
medium,3,Logistic Regression,Stage 1 only,,,0.0,0,0.8,0.8466666666666667,0.8125,0.7647058823529411,0.8666666666666667,0.7333333333333333,22,8,4,26
medium,3,Logistic Regression,Stage 1 + Stage 2,,,1.0,60,0.8,0.8866666666666667,0.8125,0.7647058823529411,0.8666666666666667,0.7333333333333333,22,8,4,26
medium,3,Logistic Regression,Cascade,0.2,0.8,0.38333333333333336,23,0.8166666666666667,0.8788888888888889,0.8253968253968254,0.7878787878787878,0.8666666666666667,0.7666666666666667,23,7,4,26
medium,3,Logistic Regression,Cascade,0.3,0.7,0.21666666666666667,13,0.8,0.8811111111111111,0.8064516129032258,0.78125,0.8333333333333334,0.7666666666666667,23,7,5,25
medium,3,Logistic Regression,Cascade,0.4,0.6,0.08333333333333333,5,0.8,0.87,0.8125,0.7647058823529411,0.8666666666666667,0.7333333333333333,22,8,4,26
medium,3,Random Forest,Stage 1 only,,,0.0,0,0.9666666666666667,0.9966666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,29,1,1,29
medium,3,Random Forest,Stage 1 + Stage 2,,,1.0,60,0.95,0.9855555555555556,0.9523809523809523,0.9090909090909091,1.0,0.9,27,3,0,30
medium,3,Random Forest,Cascade,0.2,0.8,0.45,27,0.95,0.9911111111111112,0.9523809523809523,0.9090909090909091,1.0,0.9,27,3,0,30
medium,3,Random Forest,Cascade,0.3,0.7,0.21666666666666667,13,0.95,0.9888888888888889,0.9523809523809523,0.9090909090909091,1.0,0.9,27,3,0,30
medium,3,Random Forest,Cascade,0.4,0.6,0.05,3,0.9666666666666667,1.0,0.967741935483871,0.9375,1.0,0.9333333333333333,28,2,0,30
medium,3,XGBoost,Stage 1 only,,,0.0,0,0.95,0.9755555555555556,0.9508196721311475,0.9354838709677419,0.9666666666666667,0.9333333333333333,28,2,1,29
medium,3,XGBoost,Stage 1 + Stage 2,,,1.0,60,0.95,0.9611111111111111,0.9523809523809523,0.9090909090909091,1.0,0.9,27,3,0,30
medium,3,XGBoost,Cascade,0.2,0.8,0.11666666666666667,7,0.95,0.9811111111111112,0.9523809523809523,0.9090909090909091,1.0,0.9,27,3,0,30
medium,3,XGBoost,Cascade,0.3,0.7,0.1,6,0.95,0.98,0.9523809523809523,0.9090909090909091,1.0,0.9,27,3,0,30
medium,3,XGBoost,Cascade,0.4,0.6,0.03333333333333333,2,0.95,0.9755555555555556,0.9508196721311475,0.9354838709677419,0.9666666666666667,0.9333333333333333,28,2,1,29
medium,4,Logistic Regression,Stage 1 only,,,0.0,0,0.75,0.8355555555555555,0.7619047619047619,0.7272727272727273,0.8,0.7,21,9,6,24
medium,4,Logistic Regression,Stage 1 + Stage 2,,,1.0,60,0.7833333333333333,0.8911111111111112,0.7868852459016393,0.7741935483870968,0.8,0.7666666666666667,23,7,6,24
medium,4,Logistic Regression,Cascade,0.2,0.8,0.5333333333333333,32,0.7666666666666667,0.8622222222222222,0.7741935483870968,0.75,0.8,0.7333333333333333,22,8,6,24
medium,4,Logistic Regression,Cascade,0.3,0.7,0.2833333333333333,17,0.8,0.8666666666666666,0.8064516129032258,0.78125,0.8333333333333334,0.7666666666666667,23,7,5,25
medium,4,Logistic Regression,Cascade,0.4,0.6,0.06666666666666667,4,0.7666666666666667,0.8533333333333333,0.7741935483870968,0.75,0.8,0.7333333333333333,22,8,6,24
medium,4,Random Forest,Stage 1 only,,,0.0,0,0.9166666666666666,0.9855555555555556,0.9230769230769231,0.8571428571428571,1.0,0.8333333333333334,25,5,0,30
medium,4,Random Forest,Stage 1 + Stage 2,,,1.0,60,0.9333333333333333,0.9788888888888888,0.9375,0.8823529411764706,1.0,0.8666666666666667,26,4,0,30
medium,4,Random Forest,Cascade,0.2,0.8,0.5,30,0.9333333333333333,0.9838888888888888,0.9375,0.8823529411764706,1.0,0.8666666666666667,26,4,0,30
medium,4,Random Forest,Cascade,0.3,0.7,0.2833333333333333,17,0.9333333333333333,0.9883333333333334,0.9375,0.8823529411764706,1.0,0.8666666666666667,26,4,0,30
medium,4,Random Forest,Cascade,0.4,0.6,0.13333333333333333,8,0.9166666666666666,0.99,0.9230769230769231,0.8571428571428571,1.0,0.8333333333333334,25,5,0,30
medium,4,XGBoost,Stage 1 only,,,0.0,0,0.9,0.9611111111111111,0.9090909090909091,0.8333333333333334,1.0,0.8,24,6,0,30
medium,4,XGBoost,Stage 1 + Stage 2,,,1.0,60,0.9,0.9455555555555555,0.90625,0.8529411764705882,0.9666666666666667,0.8333333333333334,25,5,1,29
medium,4,XGBoost,Cascade,0.2,0.8,0.15,9,0.9,0.9622222222222223,0.9090909090909091,0.8333333333333334,1.0,0.8,24,6,0,30
medium,4,XGBoost,Cascade,0.3,0.7,0.11666666666666667,7,0.9,0.9666666666666667,0.9090909090909091,0.8333333333333334,1.0,0.8,24,6,0,30
medium,4,XGBoost,Cascade,0.4,0.6,0.06666666666666667,4,0.9,0.9588888888888889,0.9090909090909091,0.8333333333333334,1.0,0.8,24,6,0,30
medium,5,Logistic Regression,Stage 1 only,,,0.0,0,0.7833333333333333,0.8155555555555556,0.7868852459016393,0.7741935483870968,0.8,0.7666666666666667,23,7,6,24
medium,5,Logistic Regression,Stage 1 + Stage 2,,,1.0,60,0.8166666666666667,0.8655555555555556,0.819672131147541,0.8064516129032258,0.8333333333333334,0.8,24,6,5,25
medium,5,Logistic Regression,Cascade,0.2,0.8,0.3333333333333333,20,0.8166666666666667,0.8255555555555556,0.819672131147541,0.8064516129032258,0.8333333333333334,0.8,24,6,5,25
medium,5,Logistic Regression,Cascade,0.3,0.7,0.23333333333333334,14,0.7833333333333333,0.8033333333333333,0.7796610169491526,0.7931034482758621,0.7666666666666667,0.8,24,6,7,23
medium,5,Logistic Regression,Cascade,0.4,0.6,0.08333333333333333,5,0.7833333333333333,0.818888888888889,0.7796610169491526,0.7931034482758621,0.7666666666666667,0.8,24,6,7,23
medium,5,Random Forest,Stage 1 only,,,0.0,0,0.95,0.9972222222222222,0.9523809523809523,0.9090909090909091,1.0,0.9,27,3,0,30
medium,5,Random Forest,Stage 1 + Stage 2,,,1.0,60,0.95,0.9983333333333334,0.9523809523809523,0.9090909090909091,1.0,0.9,27,3,0,30
medium,5,Random Forest,Cascade,0.2,0.8,0.2833333333333333,17,0.95,0.9983333333333333,0.9523809523809523,0.9090909090909091,1.0,0.9,27,3,0,30
medium,5,Random Forest,Cascade,0.3,0.7,0.13333333333333333,8,0.9333333333333333,0.9983333333333333,0.9375,0.8823529411764706,1.0,0.8666666666666667,26,4,0,30
medium,5,Random Forest,Cascade,0.4,0.6,0.08333333333333333,5,0.9333333333333333,0.9972222222222222,0.9375,0.8823529411764706,1.0,0.8666666666666667,26,4,0,30
medium,5,XGBoost,Stage 1 only,,,0.0,0,0.9333333333333333,0.9966666666666667,0.9375,0.8823529411764706,1.0,0.8666666666666667,26,4,0,30
medium,5,XGBoost,Stage 1 + Stage 2,,,1.0,60,0.9333333333333333,0.98,0.9354838709677419,0.90625,0.9666666666666667,0.9,27,3,1,29
medium,5,XGBoost,Cascade,0.2,0.8,0.16666666666666666,10,0.9333333333333333,0.9911111111111112,0.9354838709677419,0.90625,0.9666666666666667,0.9,27,3,1,29
medium,5,XGBoost,Cascade,0.3,0.7,0.13333333333333333,8,0.9333333333333333,0.9933333333333334,0.9354838709677419,0.90625,0.9666666666666667,0.9,27,3,1,29
medium,5,XGBoost,Cascade,0.4,0.6,0.03333333333333333,2,0.95,0.9944444444444445,0.9523809523809523,0.9090909090909091,1.0,0.9,27,3,0,30
medium,6,Logistic Regression,Stage 1 only,,,0.0,0,0.7666666666666667,0.851111111111111,0.7666666666666667,0.7666666666666667,0.7666666666666667,0.7666666666666667,23,7,7,23
medium,6,Logistic Regression,Stage 1 + Stage 2,,,1.0,60,0.8166666666666667,0.8788888888888888,0.8070175438596491,0.8518518518518519,0.7666666666666667,0.8666666666666667,26,4,7,23
medium,6,Logistic Regression,Cascade,0.2,0.8,0.43333333333333335,26,0.8333333333333334,0.8811111111111112,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,25,5,5,25
medium,6,Logistic Regression,Cascade,0.3,0.7,0.2,12,0.8,0.86,0.7931034482758621,0.8214285714285714,0.7666666666666667,0.8333333333333334,25,5,7,23
medium,6,Logistic Regression,Cascade,0.4,0.6,0.08333333333333333,5,0.75,0.8233333333333334,0.7457627118644068,0.7586206896551724,0.7333333333333333,0.7666666666666667,23,7,8,22
medium,6,Random Forest,Stage 1 only,,,0.0,0,0.95,0.9922222222222222,0.9523809523809523,0.9090909090909091,1.0,0.9,27,3,0,30
medium,6,Random Forest,Stage 1 + Stage 2,,,1.0,60,0.95,0.9916666666666667,0.9508196721311475,0.9354838709677419,0.9666666666666667,0.9333333333333333,28,2,1,29
medium,6,Random Forest,Cascade,0.2,0.8,0.48333333333333334,29,0.95,0.9927777777777779,0.9508196721311475,0.9354838709677419,0.9666666666666667,0.9333333333333333,28,2,1,29
medium,6,Random Forest,Cascade,0.3,0.7,0.23333333333333334,14,0.9666666666666667,0.9922222222222221,0.967741935483871,0.9375,1.0,0.9333333333333333,28,2,0,30
medium,6,Random Forest,Cascade,0.4,0.6,0.1,6,0.9666666666666667,0.9922222222222222,0.967741935483871,0.9375,1.0,0.9333333333333333,28,2,0,30
medium,6,XGBoost,Stage 1 only,,,0.0,0,0.9,0.99,0.90625,0.8529411764705882,0.9666666666666667,0.8333333333333334,25,5,1,29
medium,6,XGBoost,Stage 1 + Stage 2,,,1.0,60,0.9166666666666666,0.9688888888888889,0.9206349206349206,0.8787878787878788,0.9666666666666667,0.8666666666666667,26,4,1,29
medium,6,XGBoost,Cascade,0.2,0.8,0.21666666666666667,13,0.9333333333333333,0.9911111111111112,0.9375,0.8823529411764706,1.0,0.8666666666666667,26,4,0,30
medium,6,XGBoost,Cascade,0.3,0.7,0.16666666666666666,10,0.9333333333333333,0.9911111111111112,0.9375,0.8823529411764706,1.0,0.8666666666666667,26,4,0,30
medium,6,XGBoost,Cascade,0.4,0.6,0.06666666666666667,4,0.9333333333333333,0.9922222222222222,0.9375,0.8823529411764706,1.0,0.8666666666666667,26,4,0,30
medium,7,Logistic Regression,Stage 1 only,,,0.0,0,0.7,0.79,0.7096774193548387,0.6875,0.7333333333333333,0.6666666666666666,20,10,8,22
medium,7,Logistic Regression,Stage 1 + Stage 2,,,1.0,60,0.8166666666666667,0.8977777777777778,0.819672131147541,0.8064516129032258,0.8333333333333334,0.8,24,6,5,25
medium,7,Logistic Regression,Cascade,0.2,0.8,0.4166666666666667,25,0.8,0.8622222222222221,0.8,0.8,0.8,0.8,24,6,6,24
medium,7,Logistic Regression,Cascade,0.3,0.7,0.25,15,0.7833333333333333,0.8466666666666668,0.7936507936507936,0.7575757575757576,0.8333333333333334,0.7333333333333333,22,8,5,25
medium,7,Logistic Regression,Cascade,0.4,0.6,0.11666666666666667,7,0.75,0.8133333333333334,0.7619047619047619,0.7272727272727273,0.8,0.7,21,9,6,24
medium,7,Random Forest,Stage 1 only,,,0.0,0,0.9166666666666666,0.9827777777777778,0.9206349206349206,0.8787878787878788,0.9666666666666667,0.8666666666666667,26,4,1,29
medium,7,Random Forest,Stage 1 + Stage 2,,,1.0,60,0.9333333333333333,0.9933333333333333,0.9375,0.8823529411764706,1.0,0.8666666666666667,26,4,0,30
medium,7,Random Forest,Cascade,0.2,0.8,0.6166666666666667,37,0.9333333333333333,0.9933333333333334,0.9375,0.8823529411764706,1.0,0.8666666666666667,26,4,0,30
medium,7,Random Forest,Cascade,0.3,0.7,0.4,24,0.9333333333333333,0.9933333333333334,0.9375,0.8823529411764706,1.0,0.8666666666666667,26,4,0,30
medium,7,Random Forest,Cascade,0.4,0.6,0.16666666666666666,10,0.9333333333333333,0.9866666666666667,0.9354838709677419,0.90625,0.9666666666666667,0.9,27,3,1,29
medium,7,XGBoost,Stage 1 only,,,0.0,0,0.95,0.9755555555555555,0.9508196721311475,0.9354838709677419,0.9666666666666667,0.9333333333333333,28,2,1,29
medium,7,XGBoost,Stage 1 + Stage 2,,,1.0,60,0.95,0.9855555555555556,0.9523809523809523,0.9090909090909091,1.0,0.9,27,3,0,30
medium,7,XGBoost,Cascade,0.2,0.8,0.26666666666666666,16,0.95,0.9844444444444445,0.9523809523809523,0.9090909090909091,1.0,0.9,27,3,0,30
medium,7,XGBoost,Cascade,0.3,0.7,0.16666666666666666,10,0.9333333333333333,0.9777777777777777,0.9354838709677419,0.90625,0.9666666666666667,0.9,27,3,1,29
medium,7,XGBoost,Cascade,0.4,0.6,0.03333333333333333,2,0.95,0.9755555555555555,0.9508196721311475,0.9354838709677419,0.9666666666666667,0.9333333333333333,28,2,1,29
medium,8,Logistic Regression,Stage 1 only,,,0.0,0,0.75,0.79,0.7457627118644068,0.7586206896551724,0.7333333333333333,0.7666666666666667,23,7,8,22
medium,8,Logistic Regression,Stage 1 + Stage 2,,,1.0,60,0.75,0.8633333333333334,0.7457627118644068,0.7586206896551724,0.7333333333333333,0.7666666666666667,23,7,8,22
medium,8,Logistic Regression,Cascade,0.2,0.8,0.38333333333333336,23,0.75,0.8188888888888889,0.7457627118644068,0.7586206896551724,0.7333333333333333,0.7666666666666667,23,7,8,22
medium,8,Logistic Regression,Cascade,0.3,0.7,0.15,9,0.75,0.8155555555555556,0.7540983606557377,0.7419354838709677,0.7666666666666667,0.7333333333333333,22,8,7,23
medium,8,Logistic Regression,Cascade,0.4,0.6,0.1,6,0.7666666666666667,0.8211111111111112,0.7666666666666667,0.7666666666666667,0.7666666666666667,0.7666666666666667,23,7,7,23
medium,8,Random Forest,Stage 1 only,,,0.0,0,0.9333333333333333,0.9855555555555555,0.9375,0.8823529411764706,1.0,0.8666666666666667,26,4,0,30
medium,8,Random Forest,Stage 1 + Stage 2,,,1.0,60,0.95,0.9911111111111112,0.9508196721311475,0.9354838709677419,0.9666666666666667,0.9333333333333333,28,2,1,29
medium,8,Random Forest,Cascade,0.2,0.8,0.4166666666666667,25,0.95,0.9922222222222223,0.9508196721311475,0.9354838709677419,0.9666666666666667,0.9333333333333333,28,2,1,29
medium,8,Random Forest,Cascade,0.3,0.7,0.18333333333333332,11,0.9333333333333333,0.9888888888888889,0.9354838709677419,0.90625,0.9666666666666667,0.9,27,3,1,29
medium,8,Random Forest,Cascade,0.4,0.6,0.1,6,0.95,0.9877777777777779,0.9523809523809523,0.9090909090909091,1.0,0.9,27,3,0,30
medium,8,XGBoost,Stage 1 only,,,0.0,0,0.9,0.9577777777777778,0.90625,0.8529411764705882,0.9666666666666667,0.8333333333333334,25,5,1,29
medium,8,XGBoost,Stage 1 + Stage 2,,,1.0,60,0.9666666666666667,0.9633333333333333,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,29,1,1,29
medium,8,XGBoost,Cascade,0.2,0.8,0.15,9,0.9333333333333333,0.9644444444444445,0.9354838709677419,0.90625,0.9666666666666667,0.9,27,3,1,29
medium,8,XGBoost,Cascade,0.3,0.7,0.08333333333333333,5,0.95,0.9633333333333334,0.9523809523809523,0.9090909090909091,1.0,0.9,27,3,0,30
medium,8,XGBoost,Cascade,0.4,0.6,0.06666666666666667,4,0.9333333333333333,0.9611111111111111,0.9354838709677419,0.90625,0.9666666666666667,0.9,27,3,1,29
medium,9,Logistic Regression,Stage 1 only,,,0.0,0,0.7,0.7855555555555556,0.71875,0.6764705882352942,0.7666666666666667,0.6333333333333333,19,11,7,23
medium,9,Logistic Regression,Stage 1 + Stage 2,,,1.0,60,0.7666666666666667,0.8444444444444446,0.7586206896551724,0.7857142857142857,0.7333333333333333,0.8,24,6,8,22
medium,9,Logistic Regression,Cascade,0.2,0.8,0.4666666666666667,28,0.75,0.8333333333333334,0.7457627118644068,0.7586206896551724,0.7333333333333333,0.7666666666666667,23,7,8,22
medium,9,Logistic Regression,Cascade,0.3,0.7,0.26666666666666666,16,0.7666666666666667,0.8322222222222222,0.7741935483870968,0.75,0.8,0.7333333333333333,22,8,6,24
medium,9,Logistic Regression,Cascade,0.4,0.6,0.15,9,0.75,0.8099999999999999,0.7619047619047619,0.7272727272727273,0.8,0.7,21,9,6,24
medium,9,Random Forest,Stage 1 only,,,0.0,0,0.95,0.9955555555555555,0.9523809523809523,0.9090909090909091,1.0,0.9,27,3,0,30
medium,9,Random Forest,Stage 1 + Stage 2,,,1.0,60,0.9333333333333333,0.9827777777777778,0.9354838709677419,0.90625,0.9666666666666667,0.9,27,3,1,29
medium,9,Random Forest,Cascade,0.2,0.8,0.5166666666666667,31,0.9333333333333333,0.9827777777777779,0.9354838709677419,0.90625,0.9666666666666667,0.9,27,3,1,29
medium,9,Random Forest,Cascade,0.3,0.7,0.2833333333333333,17,0.9333333333333333,0.9894444444444443,0.9354838709677419,0.90625,0.9666666666666667,0.9,27,3,1,29
medium,9,Random Forest,Cascade,0.4,0.6,0.08333333333333333,5,0.95,0.9916666666666667,0.9523809523809523,0.9090909090909091,1.0,0.9,27,3,0,30
medium,9,XGBoost,Stage 1 only,,,0.0,0,0.9666666666666667,0.9866666666666667,0.967741935483871,0.9375,1.0,0.9333333333333333,28,2,0,30
medium,9,XGBoost,Stage 1 + Stage 2,,,1.0,60,0.85,0.94,0.8571428571428571,0.8181818181818182,0.9,0.8,24,6,3,27
medium,9,XGBoost,Cascade,0.2,0.8,0.2,12,0.9166666666666666,0.9855555555555555,0.9230769230769231,0.8571428571428571,1.0,0.8333333333333334,25,5,0,30
medium,9,XGBoost,Cascade,0.3,0.7,0.13333333333333333,8,0.9333333333333333,0.9855555555555555,0.9375,0.8823529411764706,1.0,0.8666666666666667,26,4,0,30
medium,9,XGBoost,Cascade,0.4,0.6,0.06666666666666667,4,0.95,0.9866666666666667,0.9523809523809523,0.9090909090909091,1.0,0.9,27,3,0,30
medium,10,Logistic Regression,Stage 1 only,,,0.0,0,0.7333333333333333,0.798888888888889,0.7575757575757576,0.6944444444444444,0.8333333333333334,0.6333333333333333,19,11,5,25
medium,10,Logistic Regression,Stage 1 + Stage 2,,,1.0,60,0.75,0.8688888888888888,0.7692307692307693,0.7142857142857143,0.8333333333333334,0.6666666666666666,20,10,5,25
medium,10,Logistic Regression,Cascade,0.2,0.8,0.45,27,0.7166666666666667,0.8277777777777778,0.7384615384615385,0.6857142857142857,0.8,0.6333333333333333,19,11,6,24
medium,10,Logistic Regression,Cascade,0.3,0.7,0.36666666666666664,22,0.7333333333333333,0.8277777777777777,0.75,0.7058823529411765,0.8,0.6666666666666666,20,10,6,24
medium,10,Logistic Regression,Cascade,0.4,0.6,0.16666666666666666,10,0.7833333333333333,0.8544444444444446,0.8059701492537313,0.7297297297297297,0.9,0.6666666666666666,20,10,3,27
medium,10,Random Forest,Stage 1 only,,,0.0,0,0.9,0.9861111111111112,0.90625,0.8529411764705882,0.9666666666666667,0.8333333333333334,25,5,1,29
medium,10,Random Forest,Stage 1 + Stage 2,,,1.0,60,0.9333333333333333,0.9883333333333333,0.9375,0.8823529411764706,1.0,0.8666666666666667,26,4,0,30
medium,10,Random Forest,Cascade,0.2,0.8,0.45,27,0.9333333333333333,0.9938888888888888,0.9375,0.8823529411764706,1.0,0.8666666666666667,26,4,0,30
medium,10,Random Forest,Cascade,0.3,0.7,0.3,18,0.9333333333333333,0.9922222222222222,0.9375,0.8823529411764706,1.0,0.8666666666666667,26,4,0,30
medium,10,Random Forest,Cascade,0.4,0.6,0.18333333333333332,11,0.9166666666666666,0.9888888888888889,0.9230769230769231,0.8571428571428571,1.0,0.8333333333333334,25,5,0,30
medium,10,XGBoost,Stage 1 only,,,0.0,0,0.8833333333333333,0.9622222222222223,0.8923076923076924,0.8285714285714286,0.9666666666666667,0.8,24,6,1,29
medium,10,XGBoost,Stage 1 + Stage 2,,,1.0,60,0.9166666666666666,0.9688888888888889,0.9230769230769231,0.8571428571428571,1.0,0.8333333333333334,25,5,0,30
medium,10,XGBoost,Cascade,0.2,0.8,0.25,15,0.9166666666666666,0.9733333333333334,0.9230769230769231,0.8571428571428571,1.0,0.8333333333333334,25,5,0,30
medium,10,XGBoost,Cascade,0.3,0.7,0.23333333333333334,14,0.9166666666666666,0.9733333333333334,0.9230769230769231,0.8571428571428571,1.0,0.8333333333333334,25,5,0,30
medium,10,XGBoost,Cascade,0.4,0.6,0.11666666666666667,7,0.9166666666666666,0.9688888888888889,0.9230769230769231,0.8571428571428571,1.0,0.8333333333333334,25,5,0,30
medium,11,Logistic Regression,Stage 1 only,,,0.0,0,0.75,0.8122222222222223,0.7368421052631579,0.7777777777777778,0.7,0.8,24,6,9,21
medium,11,Logistic Regression,Stage 1 + Stage 2,,,1.0,60,0.8166666666666667,0.8911111111111112,0.8070175438596491,0.8518518518518519,0.7666666666666667,0.8666666666666667,26,4,7,23
medium,11,Logistic Regression,Cascade,0.2,0.8,0.31666666666666665,19,0.8,0.8311111111111111,0.7857142857142857,0.8461538461538461,0.7333333333333333,0.8666666666666667,26,4,8,22
medium,11,Logistic Regression,Cascade,0.3,0.7,0.23333333333333334,14,0.7833333333333333,0.8544444444444445,0.7719298245614035,0.8148148148148148,0.7333333333333333,0.8333333333333334,25,5,8,22
medium,11,Logistic Regression,Cascade,0.4,0.6,0.11666666666666667,7,0.7666666666666667,0.85,0.75,0.8076923076923077,0.7,0.8333333333333334,25,5,9,21
medium,11,Random Forest,Stage 1 only,,,0.0,0,0.9333333333333333,0.9855555555555555,0.9375,0.8823529411764706,1.0,0.8666666666666667,26,4,0,30
medium,11,Random Forest,Stage 1 + Stage 2,,,1.0,60,0.9833333333333333,0.9933333333333334,0.9836065573770492,0.967741935483871,1.0,0.9666666666666667,29,1,0,30
medium,11,Random Forest,Cascade,0.2,0.8,0.5166666666666667,31,0.9833333333333333,0.9949999999999999,0.9836065573770492,0.967741935483871,1.0,0.9666666666666667,29,1,0,30
